153,153,153,2019-10-28,0
154,154,154,2021-10-05,1
155,155,155,2021-10-20,0
156,156,156,2020-10-08,1
157,157,157,2020-09-05,0
158,158,158,2021-09-03,1
159,159,159,2021-09-11,1
160,160,160,2020-09-23,1
161,161,161,2021-09-18,1
162,162,162,2016-10-16,1
163,163,163,2021-10-27,1
164,164,164,2020-09-07,0
165,165,165,2019-09-13,1
166,166,166,2021-10-26,1
167,167,167,2020-09-05,0
168,168,168,2021-10-04,1
169,169,169,2021-09-17,1
170,170,170,2020-09-11,1
171,171,171,2021-09-17,1
172,172,172,2021-10-13,1
173,173,173,2021-09-09,1
174,174,174,2021-10-11,1
175,175,175,2021-09-15,1
176,176,176,2021-10-02,1
177,177,177,2020-09-03,0
178,178,178,2020-09-26,1
179,179,179,2021-10-27,1
180,180,180,2021-09-12,1
181,181,181,2021-09-16,1
182,182,182,2021-10-11,1
183,183,183,2018-10-08,0
184,184,184,2021-09-01,1
185,185,185,2020-10-17,1
186,186,186,2018-10-14,1
187,187,187,2020-10-29,0
188,188,188,2021-09-12,1
189,189,189,2018-09-10,1
190,190,190,2019-09-07,0
191,191,191,2019-09-12,0
192,192,192,2021-09-09,1
193,193,193,2021-10-22,1
194,194,194,2020-10-04,0
195,195,195,2016-09-03,1
196,196,196,2020-09-13,0
197,197,197,2016-09-21,0
198,198,198,2021-10-28,1
199,199,199,2020-09-18,0
200,200,200,2019-10-18,0
201,201,201,2019-09-13,0
202,202,202,2020-09-29,1
203,203,203,2021-10-13,1
204,204,204,2019-09-17,0
205,205,205,2021-10-01,1
206,206,206,2017-10-23,0
207,207,207,2021-09-03,1
208,208,208,2021-10-30,1
209,209,209,2021-09-12,1
210,210,210,2021-09-17,1
211,211,211,2021-09-21,1
212,212,212,2020-09-28,0
213,213,213,2017-10-28,0
214,214,214,2021-09-21,1
215,215,215,2021-09-24,1
216,216,216,2020-09-10,0
217,217,217,2020-09-28,1
218,218,218,2018-09-29,1
219,219,219,2021-09-25,1
220,220,220,2021-10-03,1
221,221,221,2021-09-17,1
222,222,222,2019-09-13,0
223,223,223,2019-09-26,0
224,224,224,2021-10-30,0
225,225,225,2020-09-21,1
226,226,226,2021-09-25,0
227,227,227,2019-09-12,0
228,228,228,2020-09-03,0
229,229,229,2020-09-16,0
230,230,230,2021-09-17,1
231,231,231,2019-09-05,0
232,232,232,2016-09-04,1
233,233,233,2017-10-28,0
234,234,234,2020-10-22,0
235,235,235,2021-09-09,1
236,236,236,2021-09-12,1
237,237,237,2021-09-12,1
238,238,238,2021-09-03,1
239,239,239,2018-09-06,0
240,240,240,2021-10-03,1
241,241,241,2021-10-29,1
242,242,242,2018-09-01,0
243,243,243,2021-09-30,1
244,244,244,2019-10-11,0
245,245,245,2021-09-16,1
246,246,246,2021-09-23,1
247,247,247,2021-10-23,1
248,248,248,2021-10-09,1
249,249,249,2020-10-29,1
250,250,250,2021-09-25,1
251,251,251,2021-10-24,1
252,252,252,2020-09-24,0
253,253,253,2017-10-24,0
254,254,254,2021-10-06,1
255,255,255,2021-09-06,0
256,256,256,2021-09-16,1
257,257,257,2021-09-29,1
258,258,258,2021-09-16,1
259,259,259,2020-10-28,0
260,260,260,2020-10-21,0
261,261,261,2020-09-08,0
262,262,262,2021-10-26,1
263,263,263,2020-10-15,0
264,264,264,2021-10-08,1
265,265,265,2021-10-13,1
266,266,266,2021-10-20,1
267,267,267,2019-10-27,1
268,268,268,2020-10-31,0
269,269,269,2019-09-29,1
270,270,270,2018-10-24,0
271,271,271,2020-09-05,1
272,272,272,2018-09-29,0
273,273,273,2018-10-30,0
274,274,274,2021-10-28,1
275,275,275,2018-10-02,0
276,276,276,2020-10-18,0
277,277,277,2020-10-03,0
278,278,278,2020-09-05,0
279,279,279,2021-10-26,1
280,280,280,2021-10-29,1
281,281,281,2021-10-05,1
282,282,282,2018-09-14,0
283,283,283,2021-10-26,1
284,284,284,2019-10-31,0
285,285,285,2018-09-27,0
286,286,286,2019-09-08,0
287,287,287,2021-09-20,1
288,288,288,2021-09-04,1
289,289,289,2019-09-20,1
290,290,290,2016-10-09,0
291,291,291,2021-10-27,1
292,292,292,2021-09-13,1
293,293,293,2021-09-14,0
294,294,294,2019-10-12,1
295,295,295,2020-10-29,0
296,296,296,2016-10-31,0
297,297,297,2021-09-11,1
298,298,298,2021-09-20,1
299,299,299,2020-10-15,0
300,300,300,2020-10-16,1
301,301,301,2020-10-12,0
302,302,302,2021-09-20,1
303,303,303,2021-09-22,1
304,304,304,2019-09-23,0
305,305,305,2021-09-16,1
306,306,306,2016-10-21,1
307,307,307,2020-09-23,1
308,308,308,2020-10-29,0
309,309,309,2017-10-15,1
310,310,310,2019-10-03,0
311,311,311,2021-09-21,1
312,312,312,2021-09-07,1
313,313,313,2019-10-03,0
314,314,314,2021-09-20,1
315,315,315,2018-09-11,0
316,316,316,2021-10-17,1
317,317,317,2016-09-27,1
318,318,318,2018-09-24,0
319,319,319,2021-09-25,1
320,320,320,2020-09-14,0
321,321,321,2021-09-30,1
322,322,322,2020-10-31,0
323,323,323,2017-10-17,0
324,324,324,2021-10-10,1
325,325,325,2018-09-08,0
326,326,326,2017-09-17,0
327,327,327,2019-09-11,0
328,328,328,2018-09-06,1
329,329,329,2021-09-10,1
330,330,330,2021-10-16,1
331,331,331,2019-10-19,0
332,332,332,2021-10-05,1
333,333,333,2020-09-11,1
334,334,334,2018-09-23,0
335,335,335,2019-10-06,0
336,336,336,2020-10-10,0
337,337,337,2021-09-21,1
338,338,338,2020-10-15,0
339,339,339,2017-09-05,0
340,340,340,2021-10-19,1
341,341,341,2017-10-20,1
342,342,342,2020-09-25,0
343,343,343,2020-10-18,1
344,344,344,2021-10-27,1
345,345,345,2021-09-30,1
346,346,346,2021-10-22,1
347,347,347,2021-10-15,1
348,348,348,2021-10-23,1
349,349,349,2017-10-10,0
350,350,350,2017-09-08,0
351,351,351,2020-09-26,0
352,352,352,2020-10-12,0
353,353,353,2021-09-09,1
354,354,354,2021-10-29,1
355,355,355,2018-09-12,0
356,356,356,2019-10-29,0
357,357,357,2021-10-03,1
358,358,358,2021-09-29,1
359,359,359,2019-10-13,0
360,360,360,2017-09-03,0
361,361,361,2019-10-01,0
362,362,362,2021-09-29,1
363,363,363,2021-10-18,1
364,364,364,2021-09-02,1
365,365,365,2020-10-16,1
366,366,366,2018-10-29,0
367,367,367,2021-10-23,1
368,368,368,2020-09-24,1
369,369,369,2020-09-07,0
370,370,370,2017-10-05,1
371,371,371,2021-09-23,1
372,372,372,2017-09-18,0
373,373,373,2020-09-23,0
374,374,374,2021-09-18,1
375,375,375,2021-09-03,1
376,376,376,2021-09-08,1
377,377,377,2020-09-30,0
378,378,378,2021-10-01,1
379,379,379,2020-09-16,0
380,380,380,2019-09-15,0
381,381,381,2021-09-13,1
382,382,382,2021-09-03,1
383,383,383,2020-09-22,1
384,384,384,2021-09-18,1
385,385,385,2018-09-06,0
386,386,386,2021-09-04,1
387,387,387,2018-09-06,1
388,388,388,2021-10-29,1
389,389,389,2021-10-26,1
390,390,390,2020-09-28,1
391,391,391,2021-10-03,1
392,392,392,2017-09-15,0
393,393,393,2020-09-28,0
394,394,394,2021-09-01,1
395,395,395,2020-10-26,0
396,396,396,2020-09-08,0
397,397,397,2021-09-28,0
398,398,398,2021-09-02,1
399,399,399,2021-09-29,1
400,400,400,2020-09-06,1
401,401,401,2021-09-20,1
402,402,402,2019-09-02,0
403,403,403,2019-09-04,1
404,404,404,2020-09-03,0
405,405,405,2019-09-18,1
406,406,406,2018-10-11,0
407,407,407,2021-09-08,1
408,408,408,2017-09-08,0
409,409,409,2021-09-26,1
410,410,410,2021-10-15,1
411,411,411,2021-09-09,1
412,412,412,2018-09-16,1
413,413,413,2021-09-18,1
414,414,414,2021-10-14,1
415,415,415,2021-10-15,1
416,416,416,2021-09-14,1
417,417,417,2021-09-03,1
418,418,418,2021-10-15,1
419,419,419,2021-10-21,1
420,420,420,2021-10-12,1
421,421,421,2019-10-09,0
422,422,422,2019-10-20,0
423,423,423,2021-10-17,1
424,424,424,2020-09-28,0
425,425,425,2020-09-12,1
426,426,426,2019-09-13,0
427,427,427,2019-09-15,0
428,428,428,2019-09-15,0
429,429,429,2020-10-27,0
430,430,430,2020-09-03,1
431,431,431,2020-09-16,0
432,432,432,2021-09-03,1
433,433,433,2018-10-12,0
434,434,434,2021-09-03,1
435,435,435,2019-09-18,0
436,436,436,2020-10-11,1
437,437,437,2018-10-14,0
438,438,438,2021-10-31,1
439,439,439,2018-09-10,0
440,440,440,2021-10-04,1
441,441,441,2021-09-21,1
442,442,442,2021-09-01,1
443,443,443,2016-09-21,0
444,444,444,2020-09-24,0
445,445,445,2019-10-31,0
446,446,446,2018-09-28,0
447,447,447,2021-10-22,1
448,448,448,2017-10-07,0
449,449,449,2021-10-27,1
450,450,450,2020-09-17,1
451,451,451,2021-10-02,1
452,452,452,2019-09-04,0
453,453,453,2020-09-29,0
454,454,454,2021-09-09,1
455,455,455,2020-10-04,1
456,456,456,2020-09-27,1
457,457,457,2019-09-16,0
458,458,458,2016-09-21,1
459,459,459,2021-09-17,1
460,460,460,2021-09-06,1
461,461,461,2019-09-20,0
462,462,462,2021-10-20,1
463,463,463,2020-10-21,0
464,464,464,2021-09-01,1
465,465,465,2021-10-10,1
466,466,466,2018-10-31,1
467,467,467,2020-09-16,0
468,468,468,2019-09-14,0
469,469,469,2017-10-14,0
470,470,470,2020-09-11,0
471,471,471,2020-10-01,1
472,472,472,2020-09-05,1
473,473,473,2017-10-11,0
474,474,474,2021-10-18,1
475,475,475,2019-10-19,0
476,476,476,2021-10-06,1
477,477,477,2019-10-21,0
478,478,478,2021-10-06,1
479,479,479,2021-09-16,1
480,480,480,2020-10-21,0
481,481,481,2021-09-03,1
482,482,482,2016-10-28,1
483,483,483,2017-10-18,0
484,484,484,2021-09-25,1
485,485,485,2021-09-01,1
486,486,486,2020-09-14,1
487,487,487,2021-10-27,1
488,488,488,2019-10-08,0
489,489,489,2021-10-29,1
490,490,490,2019-09-25,0
491,491,491,2021-10-15,1
492,492,492,2021-10-26,1
493,493,493,2019-10-04,0
494,494,494,2021-09-23,0
495,495,495,2017-10-16,0
496,496,496,2020-09-06,1
497,497,497,2016-09-01,1
498,498,498,2017-09-10,1
499,499,499,2021-09-13,0
500,500,500,2020-09-14,1
501,501,501,2020-10-29,1
502,502,502,2021-09-01,0
503,503,503,2021-10-04,1
504,504,504,2020-10-14,0
505,505,505,2021-09-21,1
506,506,506,2016-09-03,0
507,507,507,2016-10-20,1
508,508,508,2021-10-20,1
509,509,509,2019-10-03,0
510,510,510,2021-10-10,1
511,511,511,2019-10-23,1
512,512,512,2020-10-01,0
513,513,513,2021-09-02,1
514,514,514,2021-09-05,1
515,515,515,2021-09-12,1
516,516,516,2020-10-18,0
517,517,517,2020-09-26,0
518,518,518,2016-10-12,1
519,519,519,2019-10-09,0
520,520,520,2019-09-12,1
521,521,521,2017-10-14,0
522,522,522,2021-09-03,1
523,523,523,2020-10-12,1
524,524,524,2020-09-25,0
525,525,525,2021-10-18,1
526,526,526,2021-09-19,1
527,527,527,2019-10-08,0
528,528,528,2018-09-09,0
529,529,529,2020-09-30,1
530,530,530,2020-10-23,0
531,531,531,2018-10-19,0
532,532,532,2019-09-26,1
533,533,533,2021-10-20,1
534,534,534,2016-10-11,1
535,535,535,2021-10-30,1
536,536,536,2020-09-14,1
537,537,537,2021-09-24,1
538,538,538,2020-10-14,1
539,539,539,2019-09-07,0
540,540,540,2021-10-11,1
541,541,541,2021-09-07,1
542,542,542,2021-10-10,1
543,543,543,2021-10-02,1
544,544,544,2020-09-28,1
545,545,545,2021-10-27,1
546,546,546,2016-10-01,0
547,547,547,2021-09-14,1
548,548,548,2021-10-19,1
549,549,549,2021-10-25,1
550,550,550,2021-10-05,1
551,551,551,2019-09-08,0
552,552,552,2016-09-11,1
553,553,553,2018-09-28,0
554,554,554,2020-09-25,1
555,555,555,2021-09-19,1
556,556,556,2020-10-14,1
557,557,557,2019-09-04,0
558,558,558,2021-10-07,1
559,559,559,2021-09-16,1
560,560,560,2021-10-29,1
561,561,561,2019-10-26,0
562,562,562,2020-10-05,0
563,563,563,2021-09-01,1
564,564,564,2021-10-16,1
565,565,565,2020-10-15,1
566,566,566,2017-09-23,0
567,567,567,2020-10-24,0
568,568,568,2021-09-16,1
569,569,569,2020-10-24,0
570,570,570,2018-10-21,1
571,571,571,2017-10-07,1
572,572,572,2021-10-18,1
573,573,573,2021-10-11,1
574,574,574,2021-09-05,1
575,575,575,2021-09-03,1
576,576,576,2019-09-18,1
577,577,577,2021-10-13,1
578,578,578,2021-10-03,1
579,579,579,2021-10-26,1
580,580,580,2021-09-18,1
581,581,581,2021-10-12,1
582,582,582,2021-09-24,1
583,583,583,2016-09-14,1
584,584,584,2019-10-05,0
585,585,585,2021-10-28,1
586,586,586,2021-10-22,1
587,587,587,2018-10-10,0
588,588,588,2019-10-05,0
589,589,589,2018-10-08,0
590,590,590,2018-10-30,0
591,591,591,2021-10-24,1
592,592,592,2021-09-07,1
593,593,593,2021-10-23,1
594,594,594,2017-09-11,1
595,595,595,2020-10-12,0
596,596,596,2019-10-16,0
597,597,597,2018-10-08,0
598,598,598,2021-10-19,0
599,599,599,2021-09-12,1
600,600,600,2019-10-12,1
601,601,601,2017-09-27,0
602,602,602,2021-09-05,1
603,603,603,2021-10-30,1
604,604,604,2020-10-01,1
605,605,605,2021-09-26,1
606,606,606,2019-10-30,0
607,607,607,2020-09-21,1
608,608,608,2021-09-06,1
609,609,609,2019-09-14,1
610,610,610,2021-10-16,1
611,611,611,2019-09-24,0
612,612,612,2020-09-02,0
613,613,613,2021-10-04,1
614,614,614,2021-09-30,1
615,615,615,2021-10-15,1
616,616,616,2018-09-01,0
617,617,617,2021-10-11,1
618,618,618,2018-09-11,0
619,619,619,2021-10-23,1
620,620,620,2021-09-10,1
621,621,621,2019-10-24,0
622,622,622,2021-10-17,1
623,623,623,2021-09-28,1
624,624,624,2020-10-20,0
625,625,625,2020-09-28,1
626,626,626,2020-09-19,0
627,627,627,2018-09-22,0
628,628,628,2021-10-08,1
629,629,629,2020-10-07,0
630,630,630,2017-09-07,1
631,631,631,2020-09-08,1
632,632,632,2020-09-30,0
633,633,633,2021-09-24,1
634,634,634,2018-10-27,0
635,635,635,2016-09-08,0
636,636,636,2019-09-10,0
637,637,637,2021-09-24,1
638,638,638,2020-10-03,1
639,639,639,2020-10-11,0
640,640,640,2020-10-29,0
641,641,641,2018-10-27,0
642,642,642,2019-09-06,0
643,643,643,2020-10-11,1
644,644,644,2018-09-13,0
645,645,645,2021-10-15,1
646,646,646,2021-10-20,1
647,647,647,2021-10-19,1
648,648,648,2021-09-07,1
649,649,649,2018-10-18,0
650,650,650,2019-09-07,0
651,651,651,2021-10-03,1
652,652,652,2021-10-02,1
653,653,653,2016-09-16,0
654,654,654,2019-09-13,0
655,655,655,2019-10-03,1
656,656,656,2021-10-10,1
657,657,657,2017-09-10,0
658,658,658,2019-10-01,0
659,659,659,2021-10-13,1
660,660,660,2021-09-27,1
661,661,661,2019-10-12,0
662,662,662,2020-10-19,0
663,663,663,2020-10-01,0
664,664,664,2017-09-17,1
665,665,665,2021-10-09,1
666,666,666,2021-09-02,1
667,667,667,2020-10-18,0
668,668,668,2018-10-23,0
669,669,669,2020-09-08,0
670,670,670,2021-09-24,1
671,671,671,2018-09-17,0
672,672,672,2021-09-17,1
673,673,673,2020-10-07,0
674,674,674,2021-10-02,1
675,675,675,2021-09-07,1
676,676,676,2021-09-16,1
677,677,677,2019-10-08,0
678,678,678,2021-10-12,1
679,679,679,2020-09-26,0
680,680,680,2021-09-15,1
681,681,681,2020-10-14,0
682,682,682,2017-10-18,1
683,683,683,2019-10-25,0
684,684,684,2019-10-12,0
685,685,685,2021-09-14,1
686,686,686,2020-09-14,1
687,687,687,2020-09-20,1
688,688,688,2018-09-17,0
689,689,689,2017-10-09,0
690,690,690,2020-10-05,0
691,691,691,2020-10-12,1
692,692,692,2019-10-26,0
693,693,693,2016-09-30,0
694,694,694,2021-10-11,1
695,695,695,2021-09-16,1
696,696,696,2020-09-04,1
697,697,697,2020-09-02,0
698,698,698,2017-10-23,0
699,699,699,2021-10-12,1
700,700,700,2021-10-12,1
701,701,701,2021-09-09,1
702,702,702,2019-10-16,1
703,703,703,2020-10-18,1
704,704,704,2019-10-08,0
705,705,705,2021-10-01,1
706,706,706,2021-10-09,1
707,707,707,2020-09-24,1
708,708,708,2021-10-15,1
709,709,709,2019-09-03,0
710,710,710,2021-10-23,1
711,711,711,2019-10-06,1
712,712,712,2021-09-15,1
713,713,713,2020-10-30,0
714,714,714,2021-10-31,1
715,715,715,2021-09-16,1
716,716,716,2019-10-05,0
717,717,717,2016-09-06,0
718,718,718,2019-10-05,0
719,719,719,2021-10-01,1
720,720,720,2021-09-19,1
721,721,721,2021-09-03,1
722,722,722,2020-09-28,0
723,723,723,2021-09-15,0
724,724,724,2019-09-23,0
725,725,725,2021-09-20,1
726,726,726,2019-10-21,0
727,727,727,2021-10-05,1
728,728,728,2020-10-01,1
729,729,729,2020-10-27,1
730,730,730,2017-10-22,0
731,731,731,2021-10-11,1
732,732,732,2017-10-31,0
733,733,733,2019-09-24,0
734,734,734,2018-10-25,0
735,735,735,2018-09-27,0
736,736,736,2019-09-04,0
737,737,737,2020-09-01,0
738,738,738,2021-10-12,1
739,739,739,2021-10-18,1
740,740,740,2020-10-19,1
741,741,741,2021-10-14,1
742,742,742,2021-09-05,1
743,743,743,2021-10-03,1
744,744,744,2021-10-05,1
745,745,745,2021-09-11,1
746,746,746,2021-09-02,1
747,747,747,2021-10-04,1
748,748,748,2021-09-07,1
749,749,749,2021-09-24,1
750,750,750,2020-10-12,0
751,751,751,2021-09-21,1
752,752,752,2020-09-26,1
753,753,753,2019-10-12,0
754,754,754,2021-09-18,1
755,755,755,2020-10-08,1
756,756,756,2020-09-22,1
757,757,757,2020-09-02,0
758,758,758,2019-10-18,0
759,759,759,2019-10-13,1
760,760,760,2017-10-29,0
761,761,761,2021-10-23,1
762,762,762,2021-09-26,1
763,763,763,2021-10-10,1
764,764,764,2020-10-10,1
765,765,765,2019-09-18,1
766,766,766,2016-09-09,1
767,767,767,2021-09-01,1
768,768,768,2020-10-06,0
769,769,769,2021-09-28,1
770,770,770,2021-10-01,1
771,771,771,2020-10-01,0
772,772,772,2018-09-15,0
773,773,773,2020-09-03,0
774,774,774,2020-10-04,1
775,775,775,2021-09-24,1
776,776,776,2018-09-30,0
777,777,777,2018-09-17,1
778,778,778,2019-10-27,0
779,779,779,2017-09-03,1
780,780,780,2021-09-26,1
781,781,781,2021-10-25,1
782,782,782,2016-10-25,0
783,783,783,2021-09-06,1
784,784,784,2021-10-04,0
785,785,785,2021-10-22,1
786,786,786,2019-09-17,1
787,787,787,2019-10-17,0
788,788,788,2020-10-17,1
789,789,789,2020-09-06,0
790,790,790,2020-10-31,0
791,791,791,2020-10-18,0
792,792,792,2016-10-13,0
793,793,793,2020-10-09,1
794,794,794,2021-09-10,0
795,795,795,2021-10-10,1
796,796,796,2020-09-28,0
797,797,797,2017-10-28,0
798,798,798,2016-09-20,0
799,799,799,2021-09-13,1
800,800,800,2019-10-29,0
801,801,801,2020-09-10,1
802,802,802,2019-10-10,0
803,803,803,2021-10-08,1
804,804,804,2020-10-20,0
805,805,805,2021-09-04,1
806,806,806,2017-09-30,1
807,807,807,2018-10-01,0
808,808,808,2021-10-16,1
809,809,809,2020-10-25,1
810,810,810,2021-09-13,1
811,811,811,2017-10-27,0
812,812,812,2021-10-31,1
813,813,813,2021-09-27,1
814,814,814,2016-09-17,0
815,815,815,2021-10-15,1
816,816,816,2021-09-21,1
817,817,817,2019-10-06,0
818,818,818,2019-09-28,0
819,819,819,2020-09-02,0
820,820,820,2021-10-20,1
821,821,821,2020-10-13,0
822,822,822,2021-09-06,1
823,823,823,2021-10-18,1
824,824,824,2019-09-27,0
825,825,825,2017-10-01,0
826,826,826,2020-09-14,0
827,827,827,2018-09-18,0
828,828,828,2020-10-05,0
829,829,829,2020-09-28,0
830,830,830,2019-10-31,0
831,831,831,2019-09-03,1
832,832,832,2021-09-09,1
833,833,833,2021-09-09,1
834,834,834,2019-09-04,0
835,835,835,2018-10-08,0
836,836,836,2020-09-14,0
837,837,837,2019-10-10,1
838,838,838,2019-10-11,0
839,839,839,2021-10-20,1
840,840,840,2021-09-01,1
841,841,841,2020-10-01,1
842,842,842,2019-10-07,1
843,843,843,2017-09-16,1
844,844,844,2020-10-13,0
845,845,845,2021-10-22,1
846,846,846,2021-09-20,1
847,847,847,2020-09-22,1
848,848,848,2018-09-24,0
849,849,849,2021-09-21,1
850,850,850,2020-10-17,0
851,851,851,2021-09-26,1
852,852,852,2019-09-11,0
853,853,853,2021-09-29,1
854,854,854,2018-10-11,0
855,855,855,2021-09-20,1
856,856,856,2021-10-16,1
857,857,857,2019-10-30,1
858,858,858,2020-09-17,1
859,859,859,2021-09-14,1
860,860,860,2017-09-24,1
861,861,861,2021-09-08,1
862,862,862,2021-09-01,1
863,863,863,2019-09-19,0
864,864,864,2019-10-30,0
865,865,865,2021-09-30,1
866,866,866,2016-09-24,0
867,867,867,2020-09-09,1
868,868,868,2017-10-04,0
869,869,869,2021-10-05,0
870,870,870,2021-10-06,1
871,871,871,2021-10-24,1
872,872,872,2020-09-10,0
873,873,873,2021-09-25,1
874,874,874,2021-10-14,1
875,875,875,2018-10-25,0
876,876,876,2021-10-21,1
877,877,877,2021-10-03,1
878,878,878,2021-09-20,1
879,879,879,2019-10-27,0
880,880,880,2021-09-11,1
881,881,881,2021-09-26,1
882,882,882,2020-09-27,0
883,883,883,2021-09-25,1
884,884,884,2021-09-13,1
885,885,885,2021-09-30,1
886,886,886,2020-10-18,1
887,887,887,2021-09-23,1
888,888,888,2021-10-02,1
889,889,889,2021-10-27,1
890,890,890,2017-09-07,0
891,891,891,2020-10-07,1
892,892,892,2016-09-03,1
893,893,893,2020-09-17,1
894,894,894,2021-10-19,1
895,895,895,2021-10-30,1
896,896,896,2016-10-14,1
897,897,897,2021-09-30,1
898,898,898,2021-09-01,1
899,899,899,2020-10-03,0
900,900,900,2021-09-16,1
901,901,901,2020-09-24,0
902,902,902,2019-09-27,1
903,903,903,2019-10-08,0
904,904,904,2019-09-26,0
905,905,905,2021-09-30,1
906,906,906,2021-10-13,1
907,907,907,2021-09-28,1
908,908,908,2018-09-06,1
909,909,909,2016-10-24,0
910,910,910,2020-10-13,0
911,911,911,2021-10-07,1
912,912,912,2020-09-28,1
913,913,913,2017-10-12,1
914,914,914,2019-09-10,0
915,915,915,2019-10-12,0
916,916,916,2020-10-27,1
917,917,917,2018-10-22,0
918,918,918,2021-10-18,1
919,919,919,2021-09-22,1
920,920,920,2021-10-10,1
921,921,921,2020-10-06,1
922,922,922,2020-09-12,1
923,923,923,2018-10-22,0
924,924,924,2019-10-21,1
925,925,925,2019-09-26,1
926,926,926,2021-09-11,1
927,927,927,2021-09-23,1
928,928,928,2018-09-29,0
929,929,929,2021-10-19,1
930,930,930,2020-10-28,1
931,931,931,2019-10-15,0
932,932,932,2021-10-13,1
933,933,933,2017-09-02,1
