149,1906,2579,2021-11-06,2022-02-10,28,1
150,2325,934,2021-10-31,2021-12-19,4,1
151,630,1563,2021-03-13,2021-05-05,37,1
152,696,473,2019-11-09,2019-12-30,30,1
153,97,1146,2016-02-19,2016-04-11,31,1
154,1748,640,2020-11-19,2021-03-12,56,1
155,1551,770,2020-12-03,2021-01-12,16,1
156,2120,973,2019-12-16,2020-03-16,63,1
157,1059,1325,2021-03-28,2021-05-10,21,1
158,1763,194,2020-12-04,2021-01-31,17,1
159,2199,1388,2020-12-17,2021-02-08,5,1
160,1025,2479,2018-03-16,2018-04-15,12,1
161,2281,1158,2021-10-15,2021-11-03,3,1
162,446,2682,2019-04-15,2019-05-20,3,1
163,558,2485,2019-12-27,2020-03-12,45,1
164,376,568,2020-12-21,2021-01-19,20,1
165,704,458,2021-03-04,2021-04-27,27,1
166,1565,2063,2019-03-10,2019-05-09,18,1
167,244,2277,2020-01-12,2020-03-17,32,1
168,759,2880,2021-01-20,2021-02-09,12,1
169,1925,2506,2021-02-12,2021-03-17,16,1
170,10,2274,2017-02-14,2017-04-06,35,1
171,1380,1367,2021-03-27,2021-05-28,12,1
172,904,2692,2020-12-25,2021-02-20,5,1
173,357,1149,2021-12-09,2022-01-02,16,1
174,181,561,2019-11-28,2020-01-03,14,1
175,1791,1135,2016-03-19,2016-04-30,29,1
176,1036,2405,2021-09-17,2021-10-22,24,1
177,522,373,2019-11-28,2019-12-30,25,1
178,292,503,2018-03-04,2018-06-12,70,1
179,1634,2171,2020-11-17,2020-12-21,3,1
180,1037,1148,2020-03-27,2020-05-10,8,1
181,642,1077,2021-01-07,2021-02-05,5,1
182,2043,1229,2021-12-28,2022-03-29,54,1
183,1740,678,2017-12-18,2018-03-03,15,1
184,482,1183,2021-04-22,2021-06-18,28,1
185,2395,2912,2021-04-11,2021-07-01,40,1
186,2492,1554,2019-02-05,2019-03-17,12,1
187,1629,431,2020-01-31,2020-03-29,34,1
188,177,2428,2021-02-03,2021-05-10,57,1
189,889,1849,2021-12-21,2022-01-27,18,1
190,1077,853,2019-04-01,2019-06-05,13,1
191,1576,1904,2019-02-16,2019-03-27,31,1
192,1971,1698,2018-02-24,2018-05-01,13,1
193,1964,1345,2021-12-29,2022-01-27,20,1
194,1014,1482,2019-01-09,2019-02-13,17,1
195,298,1322,2021-02-17,2021-04-19,42,1
196,2218,1191,2021-11-01,2021-12-29,23,1
197,758,2342,2018-02-11,2018-04-07,22,1
198,2386,542,2020-02-20,2020-03-11,14,1
199,812,248,2021-12-17,2022-02-04,34,1
200,1509,266,2021-11-03,2021-12-28,27,1
201,1539,2779,2021-02-18,2021-03-25,3,1
202,2188,2916,2018-12-26,2019-03-29,37,1
203,748,672,2021-12-16,2022-01-27,21,1
204,2097,845,2019-12-31,2020-02-04,14,1
205,832,1836,2017-03-24,2017-04-24,21,1
206,145,2217,2017-01-11,2017-02-26,36,1
207,1804,1915,2020-03-04,2020-05-13,49,1
208,232,2255,2018-12-01,2019-02-02,50,1
209,2254,9,2021-05-17,2021-07-02,4,1
210,1402,1458,2021-02-03,2021-03-12,18,1
211,296,974,2020-10-21,2020-11-29,23,1
212,1706,2705,2018-06-10,2018-07-05,12,1
213,1725,1278,2021-04-09,2021-06-26,31,1
214,2048,1585,2017-03-27,2017-06-02,13,1
215,1982,2966,2017-03-06,2017-05-05,12,1
216,560,1324,2017-02-19,2017-03-14,18,1
217,2156,2274,2017-11-28,2017-12-30,25,1
218,1691,2959,2020-02-23,2020-04-20,34,1
219,515,2138,2021-01-03,2021-01-28,7,1
220,33,133,2019-06-09,2019-07-03,16,1
221,539,660,2018-01-10,2018-02-07,22,1
222,202,1441,2019-03-04,2019-03-28,14,1
223,1847,963,2021-04-29,2021-06-27,17,1
224,1274,2349,2021-02-28,2021-04-15,9,1
225,1271,785,2021-01-12,2021-02-16,17,1
226,146,1258,2021-04-19,2021-06-07,29,1
227,676,2694,2020-12-16,2021-02-07,5,1
228,682,1506,2021-03-29,2021-04-23,15,1
229,1136,1518,2021-12-15,2022-01-12,19,1
230,1840,2436,2021-12-22,2022-03-02,49,1
231,2319,1692,2019-04-19,2019-05-23,6,1
232,2439,469,2020-05-16,2020-07-04,19,1
233,1363,2365,2020-02-26,2020-03-26,11,1
234,2081,199,2021-02-10,2021-03-11,20,1
235,76,2572,2021-10-11,2021-12-01,15,1
236,1907,2833,2018-04-09,2018-06-30,16,1
237,719,1230,2021-01-27,2021-05-23,46,1
238,1428,1421,2020-02-07,2020-03-13,28,1
239,2170,2557,2017-02-11,2017-03-10,16,1
240,993,2002,2021-11-30,2022-01-29,42,1
241,2428,2535,2021-04-03,2021-06-02,30,1
242,1312,2374,2021-11-25,2022-03-22,58,1
243,617,2944,2021-04-15,2021-05-20,14,1
244,724,92,2021-01-04,2021-01-30,5,1
245,2493,2971,2021-04-13,2021-05-23,32,1
246,247,35,2021-04-22,2021-06-18,45,1
247,1775,2162,2020-12-19,2021-02-17,12,1
248,1199,2896,2021-01-31,2021-04-07,39,1
249,2349,1103,2020-12-10,2021-02-04,39,1
250,1034,56,2020-04-28,2020-06-07,20,1
251,571,914,2021-06-03,2021-07-06,6,1
252,837,1254,2021-09-15,2021-11-16,24,1
253,9,1147,2020-01-04,2020-02-26,31,1
254,312,1282,2018-11-19,2019-01-02,8,1
255,713,2317,2021-12-17,2022-01-21,28,1
256,2407,1297,2021-01-27,2021-03-31,44,1
257,2379,492,2018-04-22,2018-05-28,10,1
258,1457,1165,2019-03-25,2019-05-16,36,1
259,1914,890,2020-12-04,2021-03-11,77,1
260,632,2297,2021-02-19,2021-04-08,38,1
261,653,2533,2021-09-08,2021-10-02,12,1
262,1825,4,2016-03-30,2016-04-23,4,1
263,1405,214,2020-04-30,2020-06-01,12,1
264,758,1332,2017-12-10,2018-02-01,31,1
265,261,832,2019-02-04,2019-03-13,25,1
266,2198,636,2021-12-01,2021-12-28,5,1
267,1631,2123,2020-12-24,2021-02-08,13,1
268,1926,809,2020-02-07,2020-05-06,53,1
269,419,2737,2018-11-14,2018-12-25,16,1
270,2492,1360,2019-11-13,2020-01-05,15,1
271,2449,6,2017-11-18,2017-12-19,21,1
272,1121,717,2019-01-08,2019-02-10,19,1
273,1690,1301,2020-12-16,2021-01-31,4,1
274,1683,988,2018-12-21,2019-02-02,4,1
275,2489,1069,2020-02-23,2020-03-16,11,1
276,492,680,2020-03-06,2020-04-01,13,1
277,2098,1678,2021-12-06,2022-01-11,21,1
278,2209,383,2017-03-01,2017-04-01,12,1
279,403,967,2021-03-19,2021-04-23,21,1
280,642,1405,2020-06-24,2020-07-06,3,1
281,697,534,2021-04-30,2021-06-04,14,1
282,322,843,2021-01-20,2021-03-17,33,1
283,895,1540,2021-04-28,2021-06-20,21,1
284,430,735,2021-02-26,2021-04-06,7,1
285,394,223,2021-04-15,2021-05-29,30,1
286,1684,1017,2020-09-14,2020-11-18,19,1
287,1796,313,2020-01-10,2020-02-18,3,1
288,1621,960,2019-04-16,2019-06-03,9,1
289,265,1120,2020-12-03,2020-12-29,2,1
290,888,1547,2021-02-24,2021-04-26,12,1
291,1827,715,2021-04-04,2021-05-23,39,1
292,1629,2362,2021-01-07,2021-04-11,65,1
293,923,2388,2021-06-22,2021-07-06,5,1
294,1008,1871,2021-11-13,2021-12-24,16,1
295,2409,609,2021-11-01,2021-12-02,6,1
296,625,2603,2019-12-29,2020-02-13,23,1
297,2022,1018,2019-12-08,2020-01-20,30,1
298,1936,1152,2021-10-13,2021-11-21,27,1
299,1611,1136,2021-12-07,2022-02-13,6,1
300,1771,2874,2021-04-12,2021-05-20,15,1
301,992,1750,2021-12-11,2022-01-12,25,1
302,384,106,2018-11-16,2019-03-08,22,1
303,2440,1850,2018-01-30,2018-03-11,32,1
304,755,1647,2018-11-14,2019-01-20,20,1
305,360,2751,2021-03-22,2021-05-26,13,1
306,1396,1828,2019-01-25,2019-02-21,10,1
307,1981,651,2020-01-31,2020-03-31,42,1
308,2209,2548,2019-11-16,2020-02-05,16,1
309,398,2086,2020-02-23,2020-04-09,27,1
310,1835,1569,2021-02-11,2021-03-06,2,1
311,614,990,2019-01-13,2019-02-27,27,1
312,1076,1775,2019-02-27,2019-04-01,19,1
313,971,523,2021-12-07,2021-12-26,3,1
314,1184,1006,2020-10-11,2020-12-09,11,1
315,156,343,2020-02-12,2020-03-14,21,1
316,725,2876,2021-12-07,2022-02-19,22,1
317,229,279,2019-12-02,2020-01-01,15,1
318,631,1471,2021-12-27,2022-02-12,4,1
319,2273,2853,2017-11-25,2018-01-29,26,1
320,1707,2268,2019-04-07,2019-05-20,34,1
321,205,2895,2020-03-11,2020-05-06,28,1
322,500,2519,2021-03-13,2021-04-21,7,1
323,1811,1280,2020-12-15,2021-01-30,27,1
324,1887,839,2020-10-11,2020-10-31,8,1
325,455,1218,2021-01-12,2021-02-07,15,1
326,1244,1062,2018-03-02,2018-03-29,18,1
327,158,2143,2021-03-09,2021-04-03,5,1
328,2373,60,2021-04-07,2021-05-12,10,1
329,1693,1678,2021-02-25,2021-05-16,32,1
330,239,903,2021-12-31,2022-02-01,22,1
331,401,1510,2021-02-27,2021-05-02,19,1
332,871,74,2021-10-24,2021-12-25,18,1
333,2432,1185,2021-02-14,2021-04-16,24,1
334,964,521,2021-03-14,2021-07-02,11,1
335,1473,2279,2021-04-25,2021-07-06,28,1
336,780,787,2019-02-18,2019-03-09,3,1
337,1661,894,2021-03-05,2021-05-17,51,1
338,1034,335,2020-02-14,2020-03-19,17,1
339,1737,2017,2017-02-03,2017-04-03,47,1
340,2171,2452,2021-01-02,2021-01-20,12,1
341,125,1350,2019-01-19,2019-02-08,10,1
342,1838,2442,2021-03-26,2021-05-17,10,1
343,180,1466,2020-03-07,2020-05-02,11,1
344,685,737,2021-03-03,2021-04-29,34,1
345,1715,2445,2018-02-28,2018-04-03,17,1
346,114,2630,2019-01-11,2019-02-26,23,1
347,975,1379,2020-02-16,2020-04-09,42,1
348,1162,2760,2020-11-01,2020-11-28,18,1
349,1544,2642,2020-03-14,2020-04-23,8,1
350,89,1241,2020-11-11,2021-02-01,16,1
351,2399,464,2021-03-21,2021-04-29,7,1
352,574,2830,2020-06-09,2020-06-25,1,1
353,86,1370,2019-11-07,2019-12-22,18,1
354,1443,1659,2020-01-13,2020-03-24,7,1
355,1634,1773,2021-02-22,2021-03-20,15,1
356,1293,720,2020-12-25,2021-03-09,14,1
357,145,2687,2019-10-19,2019-11-21,19,1
358,735,1169,2021-01-30,2021-02-15,1,1
359,2341,2967,2020-04-01,2020-06-21,40,1
360,1840,2917,2019-04-07,2019-05-12,3,1
361,1903,1044,2018-03-27,2018-06-11,30,1
362,1129,1110,2020-01-25,2020-03-23,17,1
363,589,105,2020-03-01,2020-04-16,13,1
364,366,1468,2021-12-19,2022-03-13,16,1
365,796,431,2020-04-25,2020-06-08,35,1
366,1378,1618,2020-02-19,2020-03-15,15,1
367,224,2200,2018-02-22,2018-03-10,12,1
368,1818,1377,2021-12-26,2022-01-19,19,1
369,2487,252,2021-12-18,2022-01-23,25,1
370,2447,1315,2021-11-15,2021-12-09,16,1
371,114,2988,2021-01-10,2021-02-20,4,1
372,1101,346,2021-10-21,2021-12-16,16,1
373,1760,109,2020-04-30,2020-05-31,3,1
374,1651,981,2021-11-08,2022-02-16,10,1
375,1650,367,2019-02-09,2019-04-05,33,1
376,989,2028,2018-11-28,2019-02-14,15,1
377,132,1100,2017-11-16,2017-12-17,18,1
378,59,2206,2020-02-15,2020-04-17,49,1
379,60,323,2021-03-17,2021-06-14,53,1
380,1814,2341,2021-01-17,2021-03-08,15,1
381,1907,148,2021-01-12,2021-02-22,28,1
382,2402,1166,2021-03-01,2021-04-24,5,1
383,2449,1738,2018-10-30,2018-12-16,14,1
384,1910,2184,2020-12-10,2021-02-23,22,1
385,2088,1499,2020-11-05,2020-12-09,6,1
386,85,1724,2021-01-22,2021-02-28,29,1
387,594,913,2019-12-12,2020-01-09,22,1
388,1801,412,2021-01-28,2021-05-08,70,1
389,905,446,2020-12-11,2021-02-15,46,1
390,2236,1207,2020-02-06,2020-03-26,34,1
391,2096,96,2019-03-26,2019-04-24,2,1
392,1141,506,2020-04-25,2020-05-27,6,1
393,1289,1311,2021-05-14,2021-07-06,37,1
394,56,1089,2018-10-25,2018-11-20,20,1
395,1795,1268,2017-12-23,2018-01-23,24,1
396,960,1237,2020-02-17,2020-06-15,95,1
397,2041,1577,2021-03-27,2021-05-19,31,1
398,2253,2244,2021-12-10,2022-02-04,5,1
399,711,1857,2020-01-17,2020-02-20,27,1
400,1368,1468,2020-01-29,2020-04-16,46,1
401,702,2497,2021-11-28,2022-01-09,33,1
402,1040,97,2020-02-04,2020-04-03,35,1
403,1074,733,2021-04-28,2021-06-20,10,1
404,1755,11,2020-04-05,2020-06-05,12,1
405,797,773,2018-03-30,2018-07-07,59,1
406,2375,2531,2020-11-05,2020-12-03,2,1
407,1846,2534,2018-05-06,2018-06-15,4,1
408,1749,657,2021-03-29,2021-04-19,4,1
409,1175,61,2021-02-02,2021-03-20,18,1
410,812,173,2020-11-04,2020-11-28,16,1
411,2371,587,2020-05-05,2020-05-29,2,1
412,2425,2276,2021-01-23,2021-03-09,36,1
413,171,2510,2021-12-08,2022-01-26,19,1
414,531,1318,2020-01-31,2020-03-13,29,1
415,1952,2311,2021-10-05,2022-01-09,48,1
416,1248,288,2019-10-29,2020-01-18,24,1
417,1168,1838,2020-10-02,2020-10-17,3,1
418,1703,1922,2021-11-04,2022-01-09,39,1
419,1797,1981,2021-11-28,2022-01-23,11,1
420,1185,1390,2019-03-27,2019-04-23,16,1
421,1376,1395,2021-03-25,2021-04-30,18,1
422,2261,2216,2020-11-04,2020-12-25,20,1
423,2235,1543,2021-11-30,2022-02-09,56,1
424,1958,676,2021-04-06,2021-05-09,23,1
425,1472,1910,2018-02-23,2018-05-12,31,1
426,765,2402,2018-09-26,2018-12-28,37,1
427,1378,100,2019-03-22,2019-06-07,23,1
428,2311,1115,2020-12-30,2021-02-19,35,1
429,1510,2536,2019-02-06,2019-06-10,62,1
430,1131,822,2020-03-15,2020-05-08,37,1
431,557,11,2020-12-20,2021-02-06,19,1
432,40,2013,2021-02-14,2021-04-28,43,1
433,715,1811,2021-02-09,2021-04-03,37,1
434,1336,512,2019-02-17,2019-04-06,33,1
435,254,2836,2018-11-07,2018-12-14,22,1
436,1082,1539,2021-04-04,2021-06-18,22,1
437,1248,419,2021-04-01,2021-05-21,20,1
438,117,2198,2018-11-13,2018-12-25,16,1
439,898,2486,2020-11-08,2021-02-08,27,1
440,1289,2519,2021-01-08,2021-03-01,5,1
441,1492,626,2020-11-19,2021-02-21,47,1
442,1646,99,2020-03-19,2020-04-29,24,1
443,1601,1263,2021-12-03,2022-01-11,15,1
444,1184,2,2021-10-31,2021-12-05,21,1
445,1975,1119,2019-01-04,2019-03-11,46,1
446,1459,2159,2021-02-11,2021-05-11,8,1
447,1706,1504,2020-10-15,2020-11-11,21,1
448,2028,36,2019-12-07,2019-12-30,18,1
449,1618,2905,2021-04-05,2021-04-28,11,1
450,622,2845,2019-03-23,2019-05-03,8,1
451,418,1787,2020-12-20,2021-01-22,13,1
452,1877,185,2020-01-05,2020-02-19,31,1
453,2420,2075,2020-02-27,2020-03-29,15,1
454,87,1805,2019-12-05,2020-01-09,14,1
455,1790,1330,2021-12-04,2021-12-24,16,1
456,100,2207,2018-11-26,2019-02-25,18,1
457,1978,2628,2021-03-18,2021-05-07,10,1
458,1967,768,2018-12-02,2019-01-04,13,1
459,252,2291,2019-12-09,2020-02-28,32,1
460,1228,1679,2017-12-06,2018-01-21,32,1
461,2141,1050,2021-03-20,2021-04-16,21,1
462,1232,2695,2019-02-23,2019-04-29,52,1
463,1975,2670,2016-06-09,2016-07-05,5,1
464,1257,1381,2019-03-10,2019-04-11,9,1
465,1701,297,2021-03-28,2021-06-15,15,1
466,1620,71,2017-04-04,2017-05-28,27,1
467,2295,1601,2017-12-23,2018-01-28,7,1
468,1096,1972,2016-01-18,2016-02-19,25,1
469,180,2920,2021-11-09,2021-12-07,8,1
470,931,67,2021-09-08,2021-11-21,37,1
471,331,2626,2020-01-06,2020-03-22,38,1
472,1734,2542,2019-12-10,2020-01-10,3,1
473,1870,827,2021-12-10,2022-01-28,29,1
474,1404,68,2021-04-17,2021-05-16,2,1
475,256,2856,2020-01-27,2020-02-23,5,1
476,1668,2322,2020-04-30,2020-06-21,15,1
477,1202,512,2020-04-17,2020-06-13,34,1
478,1232,2571,2021-09-13,2021-11-11,11,1
479,2303,567,2019-02-04,2019-03-10,10,1
480,1015,1347,2020-02-02,2020-04-05,44,1
481,2104,1933,2021-11-17,2022-01-07,40,1
482,2463,2833,2018-10-06,2019-01-11,38,1
483,1556,1883,2021-01-04,2021-02-15,16,1
484,1490,1337,2020-02-21,2020-03-31,3,1
485,118,1072,2018-10-02,2019-01-07,19,1
486,2215,1877,2018-10-21,2018-12-01,20,1
487,1700,2029,2018-03-04,2018-04-14,24,1
488,896,24,2021-11-05,2022-01-16,50,1
489,2416,1671,2019-04-11,2019-05-26,22,1
490,2220,1169,2020-11-18,2021-01-20,25,1
491,2032,1453,2021-04-15,2021-06-13,47,1
492,968,305,2020-03-16,2020-06-02,46,1
493,2383,2342,2020-03-31,2020-05-29,17,1
494,103,1470,2021-12-14,2022-02-04,26,1
495,1374,2892,2021-02-15,2021-03-15,8,1
496,1811,2623,2019-03-18,2019-06-08,8,1
497,759,2742,2020-03-12,2020-04-25,26,1
498,2150,328,2021-11-07,2022-01-02,22,1
499,295,124,2021-04-24,2021-06-13,15,1
500,1539,1686,2021-10-25,2022-01-26,74,1
501,2240,49,2017-04-12,2017-05-06,19,1
502,1385,1649,2020-11-22,2020-12-22,15,1
503,343,898,2021-09-01,2021-11-11,21,1
504,1510,1150,2021-12-29,2022-02-20,31,1
505,2412,2411,2020-10-09,2020-11-01,11,1
506,2037,489,2020-02-13,2020-04-04,15,1
507,133,2717,2019-12-01,2020-01-31,30,1
508,1713,1433,2021-04-27,2021-05-26,11,1
509,804,1492,2019-02-07,2019-03-27,19,1
510,452,1519,2020-12-28,2021-01-18,6,1
511,1811,839,2020-01-02,2020-03-12,14,1
512,924,2701,2019-12-02,2020-01-30,35,1
513,792,1145,2021-10-19,2021-12-03,4,1
514,2106,1,2018-01-19,2018-02-24,7,1
515,1498,2165,2021-12-09,2021-12-31,17,1
516,965,333,2019-09-10,2019-11-25,15,1
517,1767,2902,2021-09-04,2021-10-02,5,1
518,1221,2543,2021-01-10,2021-03-17,39,1
519,1451,1227,2021-04-21,2021-05-19,8,1
520,104,1352,2020-11-13,2021-01-24,43,1
521,1566,2613,2020-02-12,2020-03-16,23,1
522,552,1691,2021-05-18,2021-06-27,8,1
523,1412,849,2019-11-14,2019-12-16,16,1
524,1658,1764,2021-11-02,2021-11-23,10,1
525,782,1105,2021-02-17,2021-04-09,5,1
526,1411,21,2019-04-18,2019-05-30,25,1
527,1268,532,2021-12-16,2022-01-14,8,1
528,593,188,2019-11-04,2019-12-21,18,1
529,1066,2810,2018-05-08,2018-06-03,13,1
530,270,1482,2018-11-20,2018-12-25,24,1
531,1677,1286,2021-04-27,2021-06-03,3,1
532,1785,572,2021-12-31,2022-03-06,32,1
533,2148,286,2021-12-27,2022-02-02,29,1
534,1393,2065,2020-03-19,2020-05-02,30,1
535,1937,1493,2020-12-31,2021-02-02,3,1
536,2268,1683,2019-12-31,2020-02-08,15,1
537,1006,900,2019-12-19,2020-02-05,33,1
538,1044,59,2021-12-04,2022-01-09,28,1
539,930,114,2019-12-28,2020-01-18,2,1
540,689,1849,2021-03-03,2021-04-11,31,1
541,957,1736,2021-02-25,2021-05-01,32,1
542,379,2974,2021-01-14,2021-01-26,1,1
543,1575,2505,2019-10-09,2020-01-15,19,1
544,1859,1155,2021-05-22,2021-06-21,6,1
545,732,2773,2021-03-13,2021-06-03,57,1
546,1825,1584,2021-12-25,2022-03-25,54,1
547,982,1640,2021-11-09,2021-12-14,17,1
548,1094,957,2020-03-30,2020-05-21,15,1
549,1199,1493,2020-03-09,2020-05-28,40,1
550,1511,1199,2020-03-01,2020-05-13,21,1
551,1369,656,2021-03-23,2021-05-22,24,1
552,2383,2470,2021-12-13,2022-01-24,21,1
553,511,1658,2021-10-26,2021-12-07,8,1
