783,2
785,1
786,1
791,3
794,2
795,1
798,3
798,1
798,2
800,2
804,1
805,3
805,2
805,1
806,1
808,1
809,2
811,1
813,2
815,2
815,3
815,1
816,2
820,3
824,3
826,3
828,30
834,2
835,3
835,2
838,3
840,1
842,2
843,3
845,3
847,3
848,2
849,1
851,1
856,3
858,1
860,3
861,2
865,2
867,1
872,1
877,2
878,3
878,2
878,1
885,2
893,1
895,3
895,2
897,1
898,1
899,3
900,2
904,1
907,1
910,1
910,3
910,2
911,1
914,1
919,1
920,1
923,2
924,2
930,3
932,2
933,1
934,2
939,2
939,1
939,3
941,1
945,1
946,3
947,2
953,1
957,2
959,1
959,2
961,2
964,3
966,1
967,3
969,1
970,2
972,2
973,2
974,3
979,3
979,2
979,1
982,1
986,1
991,2
992,1
994,1
994,3
994,2
1000,1
1001,1
1002,2
1003,3
1011,1
1013,1
1015,10
1017,1
1020,2
1022,2
1025,1
1029,1
1030,3
1031,1
1032,1
1033,2
1034,2
1036,3
1036,1
1036,2
1040,1
1043,1
1044,2
1048,3
1048,1
1049,3
1050,3
1051,2
1052,2
1056,1
1058,2
1059,2
1063,2
1063,3
1066,1
1068,1
1068,2
1069,1
1079,2
1080,2
1084,1
1086,3
1089,3
1099,1
1101,1
1102,1
1104,1
1105,3
1106,20
1108,1
1109,1
1109,2
1112,1
1112,3
1115,1
1121,1
1123,2
1126,2
1126,1
1132,1
1132,3
1134,1
1136,2
1141,1
1142,2
1144,1
1145,1
1148,2
1149,2
1150,1
1156,2
1157,2
1158,1
1165,2
1166,1
1172,3
1173,1
1175,3
1176,2
1178,3
1180,2
1181,1
1184,2
1188,2
1190,1
1199,1
1200,1
1201,1
1201,2
1205,3
1208,1
1211,1
1212,2
1216,1
1219,1
1219,3
1219,2
1220,1
1224,1
1224,3
1224,2
1225,1
1226,1
1228,3
1229,2
1232,1
1233,1
1235,2
1236,2
1240,1
1243,1
1249,1
1253,1
1254,1
1261,1
1265,1
1268,1
1271,1
1271,2
1271,3
1272,1
1273,2
1273,1
1279,1
1286,1
1286,2
1286,3
1287,1
1291,2
1292,1
1297,3
1298,1
1307,1
1315,30
1316,1
1320,3
1324,1
1326,1
1330,2
1332,2
1339,1
1343,1
1344,1
1345,3
1348,2
1350,1
1351,2
1364,1
1367,1
1368,1
1370,3
1371,1
1374,2
1374,1
1375,1
1377,1
1380,3
1381,1
1382,1
1382,2
1383,1
1384,1
1386,2
1387,1
1390,2
1391,3
1392,2
1394,3
1395,1
1396,3
1399,10
1404,2
1404,3
1407,3
1413,1
1414,1
1419,2
1424,3
1427,1
1428,2
1432,3
1434,1
1436,3
1438,2
1440,2
1440,1
1440,3
1444,10
1445,2
1445,3
1449,1
1451,3
1452,1
1452,2
1453,2
1454,2
1455,1
1456,1
1457,1
1458,2
1458,3
1464,1
1465,3
1469,3
1470,1
1471,2
1471,3
1471,1
1475,2
1476,3
1478,1
1480,2
1480,1
1483,1
1486,10
1487,3
1487,2
1487,1
1488,1
1489,3
1490,1
1491,3
1492,3
1495,2
1497,2
1497,1
1500,2
1503,2
1504,3
1504,1
1506,2
1507,1
1511,1
1512,2
1513,3
1514,1
1517,2
1520,2
1521,1
1527,1
1531,1
1539,2
1539,1
1541,1
1543,2
1545,2
1546,1
1548,2
1551,1
1551,3
1551,2
1552,3
1557,1
1557,3
1558,1
1559,3
1566,2
1567,3
1568,1
1569,2
1569,3
1569,1
1570,1
1570,2
1573,1
1575,1
1577,2
1578,2
1579,1
1584,2
1587,2
1589,30
1590,1
1591,1
1592,1
1592,2
1594,2
1594,3
1595,2
1596,1
1597,1
1598,3
1599,3
1601,2
1602,1
1604,1
1606,3
1610,1
1614,2
1619,1
1620,1
1622,2
1622,3
1626,3
1627,1
1630,1
1631,1
1634,2
1636,1
1637,1
1639,1
1642,3
1644,2
1646,1
1648,1
1656,2
1659,2
1659,1
1665,2
1668,2
1669,3
1671,1
1672,2
1678,2
1681,2
1686,2
1687,20
1688,2
1697,10
1699,1
1702,1
1704,1
1709,2
1710,3
1711,1
1713,2
1713,3
1713,1
1714,3
1718,2
1720,2
1722,3
1724,1
1730,1
1733,1
1734,1
1734,3
1739,1
1740,2
1743,10
1744,2
1746,1
1748,3
1748,1
1750,3
1751,2
1763,1
1764,10
1766,2
1767,1
1767,2
1767,3
1771,1
1775,2
1778,1
1782,2
1783,1
1785,1
1788,1
1789,1
1789,3
1792,1
1794,2
1795,3
1796,1
1798,2
1801,3
1803,2
1803,1
1803,3
1811,1
1814,1
1814,2
1815,2
1822,2
1823,1
1823,3
1823,2
1824,3
1824,1
1825,10
1826,2
1829,2
1831,3
1833,1
1833,3
1842,1
1844,1
1848,1
1849,1
1851,1
1852,2
1853,1
1855,1
1862,2
1866,2
1868,2
1871,1
1876,1
1877,2
1879,2
1880,1
1880,3
1883,2
1886,1
1886,3
1888,20
1889,1
1891,1
1894,2
1895,1
1895,3
1895,2
1898,1
1901,2
1901,3
1901,1
1903,2
1906,1
1908,2
1910,2
1911,3
1911,1
1912,2
1918,1
1921,1
1921,2
1927,2
1932,1
1932,2
1933,1
1934,1
1935,2
1937,2
1940,3
1949,1
1950,1
1951,3
1952,1
1953,2
1956,2
1959,1
1960,2
1961,2
1963,2
1963,3
1971,2
1974,2
1974,1
1976,2
1981,3
1985,1
1987,1
1989,1
1989,3
1993,1
1994,2
1994,1
1994,3
1997,2
2003,1
2007,1
2007,3
2011,1
2012,1
2019,1
2028,1
2029,1
2030,2
2032,2
2033,3
2035,1
2036,3
2039,1
2039,3
2039,2
2041,2
2041,3
2041,1
2046,3
2049,3
2053,2
2053,3
2054,1
2057,1
2057,2
2059,2
2060,1
2062,2
2063,2
2064,3
2067,1
2068,1
2071,2
2075,1
2080,2
2084,1
2085,3
2087,2
2088,1
2091,3
2093,1
2094,1
2096,2
2101,3
2104,1
2106,1
2107,1
2108,1
2109,3
2110,2
2114,3
2114,1
2115,1
2120,2
2120,3
2121,2
2124,2
2125,1
2127,3
2132,3
2133,3
2133,2
2133,1
2134,3
2137,1
2141,3
2144,1
2147,2
2148,3
2148,2
2152,2
2156,1
2161,1
2162,3
2163,1
2163,2
2163,3
2170,2
2172,1
2173,1
2175,2
2176,1
2178,1
2181,10
2185,1
2195,2
2196,1
2200,1
2201,1
2203,3
2203,1
2207,2
2210,2
2210,3
2213,1
2214,2
2215,2
2219,10
2221,1
2221,2
2222,1
2225,3
2228,1
2232,1
2234,1
2235,3
2238,1
2238,2
2240,1
2240,3
2244,2
2245,1
2248,30
2249,1
2249,3
2249,2
2250,1
2254,1
2254,2
2256,3
2257,2
2261,2
2267,2
2268,1
2268,2
2268,3
2275,2
2280,3
2287,1
2291,1
2294,3
2294,2
2296,2
2298,2
2303,1
2305,2
2306,2
2309,1
2310,1
2311,1
2312,1
2315,3
2315,1
2317,3
2319,2
2322,2
2324,1
2325,1
2328,1
2329,1
2331,1
2332,30
2333,1
2334,3
2339,3
2339,1
2339,2
2342,2
2342,3
2342,1
2344,3
2345,1
2345,3
2345,2
2346,1
2347,3
2348,1
2349,1
2374,1
2376,2
2378,2
2378,1
2380,2
2384,2
2384,3
2384,1
2385,2
2387,1
2389,3
2390,1
2396,1
2397,3
2404,1
2405,1
2409,1
2410,2
2412,2
2413,1
2413,2
2414,2
2414,1
2415,1
2418,2
2424,2
2429,2
2430,1
2431,1
2436,1
2439,2
2439,3
2440,1
2442,1
2443,3
2451,1
2454,1
2460,3
2461,1
2464,3
2473,2
2478,1
2480,3
2484,1
2485,2
2488,3
2494,1
2498,1
2501,3
2512,2
2517,2
2519,1
2520,2
2522,3
2526,1
2528,1
2529,1
2531,1
2534,1
2539,1
2540,2
2540,1
2542,1
2545,1
2552,1
2553,2
2555,3
2561,3
2570,1
2572,1
2574,2
2580,3
2584,1
2586,1
2588,1
2590,1
2590,2
2592,1
2594,1
2599,2
2601,1
2605,1
2606,1
2607,3
2616,1
2618,1
2620,10
2622,1
2623,1
2631,1
2635,1
2636,1
2642,3
2643,2
2646,2
2647,1
2649,3
2650,1
2652,2
2659,2
2660,1
2662,1
2663,2
2663,3
2663,1
2666,1
2670,1
2671,2
2672,10
2673,1
2677,1
2678,3
2682,1
2685,1
2690,1
2690,2
2692,2
2696,2
2697,1
2698,1
2699,1
2703,1
2705,1
2705,3
2706,2
2709,1
2710,1
2712,1
2713,1
2714,1
2716,2
2722,2
2723,3
2724,3
2724,2
2726,2
2729,3
2731,1
2733,1
2734,2
2736,1
2740,1
2743,1
2744,2
2747,1
2747,2
2749,2
2756,2
2757,1
2760,2
2763,2
2764,1
2778,2
2782,2
2783,1
2784,3
2787,1
2790,1
2791,2
2794,2
2797,2
2799,1
2802,2
2810,1
2815,3
2818,1
2825,1
2826,1
2830,1
2831,2
2837,3
2840,2
2843,3
2844,2
2847,3
2848,2
2855,2
2857,2
2863,1
2865,2
2866,1
2867,2
2869,1
2870,1
2872,1
2875,20
2876,1
2877,2
2878,1
2879,1
2880,1
2883,20
2886,1
2887,1
2893,1
2895,2
2900,2
2904,1
2905,3
2909,30
2911,3
2912,2
2913,1
2916,2
2916,3
2917,2
2927,2
2927,1
2929,2
2930,1
2931,2
2931,1
2936,1
2938,3
2942,3
2944,1
2945,1
2951,2
2952,2
2955,2
2961,2
2964,2
2966,3
2967,1
2967,3
2976,3
2977,2
2978,3
2979,3
2984,2
2987,2
2998,1
2999,2
3000,2
3004,3
3005,1
3008,2
3012,3
3014,2
3023,1
3025,2
3026,2
3027,3
3031,2
3032,2
3033,1
3034,1
3035,1
3041,2
3045,3
3046,3
3047,3
3056,1
3058,1
3059,1
3064,30
3066,3
3071,2
3072,2
3077,2
3081,1
3086,1
3088,1
3092,1
3098,2
3101,1
3106,1
3108,1
3108,3
3108,2
3109,1
3112,3
3113,1
3116,3
3119,2
3124,1
3124,2
3125,2
3125,3
3125,1
3127,3
3129,1
3130,1
3131,1
3132,2
3133,1
3133,2
3140,1
3148,1
3150,1
3153,2
3157,3
3158,3
3159,3
3160,1
3163,3
3166,3
3168,3
3169,1
3171,1
3172,1
3179,3
3181,3
3195,1
3197,1
3197,3
3199,10
3202,1
3208,2
3211,1
3214,2
3214,3
3215,1
3220,1
3222,1
3224,3
3226,1
3226,2
3228,1
3228,2
3228,3
3232,1
3233,1
3240,2
3254,1
3256,1
3257,1
3258,1
3259,2
3260,2
3260,1
3263,1
3265,3
3267,1
3268,2
3278,3
3287,1
3291,1
3298,3
3298,1
3302,1
3302,2
3302,3
3304,3
3307,3
3307,1
3308,2
3308,3
3310,1
3313,2
3318,1
3323,2
3324,1
3329,3
3331,3
3332,2
3332,1
3335,2
3338,1
3340,2
3341,1
3343,10
3344,3
3347,2
3348,2
3352,3
3353,2
3354,2
3356,3
3357,2
3359,1
3361,2
3362,20
3363,2
3366,2
3366,3
3368,3
3369,3
3370,2
3378,1
3381,2
3382,1
3382,2
3382,3
3385,2
3386,1
3387,2
3389,1
3390,2
3392,2
3394,1
3398,2
3400,2
3403,2
3405,1
3408,20
3413,1
3413,2
3418,1
3426,1
3429,1
3430,1
3432,1
3447,30
3450,2
3453,1
3454,1
3455,1
3456,3
3458,1
3460,1
3461,3
3461,2
3462,1
3463,3
3465,2
3466,2
3466,1
3468,2
3469,2
3472,2
3473,1
3478,2
3480,1
3481,1
3488,3
3491,3
3495,10
3497,1
3499,3
3502,3
3513,1
3518,1
3520,1
3521,1
3525,1
3527,2
3529,2
3530,3
3530,1
3533,1
3534,1
3534,3
3540,2
3540,1
3542,1
3545,1
3545,3
3547,1
3549,3
3550,1
3550,2
3552,1
3564,1
3568,3
3569,2
3570,1
3573,1
3574,1
3576,3
3576,2
3576,1
3577,1
3577,3
3578,1
3581,1
3583,1
3584,2
3585,2
3586,2
3590,1
3591,1
3596,1
3599,3
3600,1
3601,3
3607,2
3608,3
3610,1
3611,2
3613,1
3615,2
3617,1
3617,2
3617,3
3622,1
3622,2
3623,3
3625,10
3627,2
3627,1
3630,2
3631,1
3633,1
3636,2
3637,1
3638,2
3638,1
3640,2
3643,1
3648,1
3651,2
3652,2
3653,1
3654,1
3659,2
3660,1
3661,2
3666,2
3670,3
3671,2
3675,1
3675,2
3675,3
3678,2
3679,1
3679,3
3679,2
3680,3
3684,1
3685,3
3685,1
3685,2
3686,1
3688,2
3691,1
3695,1
3698,30
3699,1
3700,1
3703,30
3704,1
3704,3
3706,2
3706,3
3716,3
3720,2
3721,2
3724,2
3732,3
3736,1
3738,1
3745,1
3745,3
3745,2
3747,1
3747,2
3748,1
3750,3
3751,2
3752,3
3756,3
3757,1
3758,3
3759,1
3760,2
3762,1
3763,1
3764,3
3767,1
3770,2
3771,3
3772,1
3774,2
3774,3
3774,1
3776,1
3778,1
3782,2
3784,1
3785,2
3789,1
3791,10
3792,1
3793,3
3794,2
3806,2
3815,1
3820,1
3824,1
3826,2
3830,2
3832,3
3834,2
3835,2
3843,3
3844,3
3845,1
3853,3
3857,1
3857,3
3867,1
3869,2
3870,1
3871,2
3874,2
3877,1
3878,1
3879,1
3881,1
3889,1
3890,30
3892,2
3893,3
3895,1
3895,3
3895,2
3896,3
3900,2
3904,1
3905,3
3905,2
3907,3
3907,2
3908,3
3909,2
3911,1
3914,2
3916,2
3917,2
3918,2
3919,3
3923,2
3926,1
3936,1
3937,1
3938,3
3940,1
3945,1
3946,1
3947,3
3947,2
3948,1
3952,2
3955,3
3956,1
3961,2
3968,2
3970,2
3974,2
3974,1
3975,1
3978,2
3979,1
3983,3
3987,1
3990,1
3991,1
3993,1
3995,1
3999,2
4006,1
4007,1
4009,1
4011,2
4012,3
4018,2
4019,30
4024,1
4025,3
4028,1
4029,2
4031,1
4033,2
4033,1
4034,1
4036,1
4039,3
4042,1
4049,2
4052,1
4056,1
4060,1
4060,2
4060,3
4063,2
4064,1
4065,2
4066,1
4070,3
4071,3
4075,2
4076,1
4076,2
4082,1
4084,2
4085,2
4085,3
4089,1
4093,3
4093,2
4093,1
4095,1
4096,2
4097,3
4099,1
4100,3
4102,1
4104,1
4104,3
4104,2
4109,1
4110,1
4112,1
4117,1
4117,2
4118,2
4119,2
4120,2
4121,3
4121,1
4127,1
4128,3
4130,2
4132,2
4135,1
4135,3
4138,1
4139,2
4140,1
4142,1
4142,2
4150,1
4152,1
4154,2
4157,3
4161,3
4163,2
4164,1
4165,1
4171,1
4172,1
4174,1
4179,1
4180,1
4180,3
4180,2
4181,1
4184,1
4186,1
4188,1
4189,1
4195,2
4196,20
4197,2
4198,1
4201,1
4202,1
4206,1
4206,3
4212,1
4213,1
4216,2
4217,2
4226,1
4229,3
4232,1
4232,3
4238,3
4238,1
4240,2
4241,3
4247,1
4248,2
4248,1
4253,3
4253,2
4261,1
4263,1
4264,1
4266,1
4268,2
4270,1
4274,2
4275,1
4277,2
4285,1
4286,3
4286,1
4286,2
4288,3
4291,1
4291,2
4292,1
4297,1
4297,3
4298,3
4299,2
4302,2
4304,3
4307,1
4309,2
4312,1
4320,1
4323,2
4327,1
4327,2
4329,2
4337,3
4339,1
4343,2
4348,1
4349,3
4350,1
4351,2
4354,1
4354,3
4355,3
4357,2
4359,1
4359,2
4364,1
4365,1
4366,1
4368,1
4372,3
4374,2
4381,1
4381,3
4381,2
4383,1
4387,1
4393,1
4394,3
4395,3
4395,1
4398,2
4399,2
4400,3
4404,1
4405,1
4406,2
4410,2
4411,3
4415,3
4415,1
4415,2
4416,2
4421,2
4422,1
4423,2
4423,3
4425,2
4432,1
4434,1
4439,2
4441,2
4444,1
4449,1
4450,1
4450,3
4455,2
4457,2
4462,3
4462,1
4468,3
4470,2
4471,2
4473,1
4479,1
4480,2
4482,1
4484,2
4486,2
4488,1
4489,2
4493,2
4496,3
4500,2
4501,2
4504,2
4505,3
4506,3
4507,2
4507,3
4515,1
4520,1
4524,1
4525,1
4526,1
4532,2
4536,3
4538,1
4539,2
4542,2
4545,3
4548,1
4551,1
4556,1
4558,1
4562,2
4569,3
4571,2
4573,2
4573,3
4574,2
4578,1
4580,2
4580,1
4580,3
4582,3
4591,2
4592,3
4593,1
4595,1
4595,3
4602,3
4610,1
4614,1
4617,3
4618,3
4628,1
4629,2
4629,1
4637,2
4638,2
4638,1
4639,3
4640,3
4640,1
4641,1
4647,2
4647,3
4647,1
4658,2
4659,1
4661,1
4662,3
4664,1
4665,1
4666,2
4667,1
4669,1
4671,3
4673,2
4674,1
4675,1
4677,2
4678,1
4683,1
4683,3
4683,2
4684,1
4692,3
4694,1
4696,1
4697,1
4699,2
4703,3
4703,1
4704,3
4706,20
4710,3
4711,1
4714,1
4715,2
4719,2
4720,10
4722,2
4725,1
4727,1
4734,3
4735,1
4746,1
4747,1
4747,2
4748,2
4750,1
4752,2
4754,1
4757,2
4758,2
4758,1
4760,1
4761,3
4768,2
4771,1
4773,2
4773,3
4773,1
4779,1
4780,1
4787,1
4788,2
4793,2
4795,2
4796,2
4798,2
4800,1
4801,2
4801,3
4803,1
4810,3
4810,2
4810,1
4816,1
4819,3
4820,1
4822,3
4823,1
4826,1
4830,2
4831,2
4832,2
4836,3
4837,1
4837,2
4838,1
4839,2
4839,3
4841,1
4845,1
4846,1
4850,2
4852,2
4855,2
4863,20
4869,1
4873,3
4875,1
4876,1
4887,2
4888,2
4889,1
4890,3
4890,2
4892,1
4894,1
4897,2
4898,1
4901,3
4906,2
4906,3
4908,1
4910,2
4913,1
4915,20
4916,1
4917,3
4917,2
4917,1
4923,2
4924,2
4926,1
4928,2
4930,1
4932,1
4935,2
4937,3
4938,2
4941,1
4941,2
4942,1
4948,1
4948,2
4952,2
4955,2
4956,1
4960,3
4961,1
4962,1
4963,1
4964,2
4967,1
4970,1
4971,3
4976,1
4978,1
4980,1
4981,1
4982,2
4983,2
4984,2
4985,2
4989,1
4989,2
4993,2
4993,3
4993,1
4994,1
4999,1
5001,1
5001,2
5001,3
5002,20
5003,20
5005,2
5012,2
5012,1
5014,2
5015,2
5020,1
5026,1
5027,1
5029,1
5033,2
5034,1
5038,1
5041,2
5044,2
5044,1
5044,3
5045,1
5046,1
5047,30
5048,3
5055,3
5057,1
5059,1
5061,1
5066,2
5069,1
5069,2
5070,2
5072,1
5072,2
5073,3
5073,2
5080,3
5082,3
5084,3
5089,1
5092,1
5092,3
5094,2
5097,3
5099,1
5099,3
5102,2
5103,1
5103,3
5104,1
5104,2
5109,3
5112,1
5113,1
5114,10
5116,3
5116,1
5118,1
5121,3
5123,1
5124,1
5129,2
5134,1
5135,2
5138,1
5139,1
5140,3
5141,10
5144,2
5147,2
5148,1
5151,10
5154,1
5156,2
5157,1
5157,3
5157,2
5159,1
5160,1
5161,2
5162,1
5163,2
5164,10
5165,3
5168,3
5169,1
5169,3
5170,3
5170,1
5172,3
5173,2
5175,2
5176,1
5178,2
5179,1
5180,2
5183,1
5185,3
5185,1
5185,2
5186,2
5187,1
5188,2
5189,3
5190,1
5191,3
5192,2
5193,2
5193,3
5193,1
5194,3
5197,1
5197,2
5197,3
5198,2
5199,2
5202,3
5203,1
5207,2
5209,1
5211,3
5214,2
5218,1
5219,2
5228,3
5230,2
5231,2
5233,2
5236,2
5238,2
5245,1
5246,3
5249,2
5252,2
5255,2
5257,2
5258,1
5261,3
5261,2
5261,1
5264,1
5264,3
5268,3
5273,1
5275,2
5277,1
5277,2
5277,3
5278,2
5280,3
5280,2
5282,3
5282,1
5284,1
5286,3
5290,2
5293,2
5295,1
5298,1
5300,1
5300,3
5301,2
5302,1
5303,2
5303,1
5304,1
5308,1
5311,2
5313,1
5315,1
5317,3
5318,1
5321,3
5322,3
5327,2
5328,1
5328,2
5328,3
5330,1
5331,1
5333,2
5341,1
5345,2
5346,3
5349,30
5351,1
5351,3
5352,2
5355,3
5364,1
5368,2
5370,1
5370,2
5370,3
5371,1
5373,1
5374,1
5375,1
5379,3
5379,2
5379,1
5380,1
5381,1
5385,2
5390,1
5395,1
5396,1
5396,2
5397,1
5407,1
5408,3
5410,1
5410,2
5410,3
5411,2
5412,2
5416,1
5418,1
5419,1
5419,2
5420,2
5421,1
5427,3
5433,3
5435,1
5438,30
5442,2
5443,1
5444,1
5445,1
5446,3
5447,2
5448,1
5449,3
5452,1
5455,1
5458,2
5458,3
5459,3
5459,2
5459,1
5462,2
5465,3
5465,2
5466,3
5467,3
5469,1
5472,3
5474,1
5479,2
5487,1
5488,30
5489,2
5493,1
5493,2
5494,1
5503,1
5509,2
5511,1
5514,2
5527,1
5535,3
5537,2
5540,3
5543,2
5548,2
5550,2
5551,3
5555,1
5557,3
5559,1
5561,2
5561,3
5566,1
5570,1
5570,2
5571,1
5573,1
5574,3
5574,1
5575,2
5582,2
5583,2
5583,3
5590,1
5592,1
5593,3
5597,2
5598,1
5608,1
5616,1
5617,2
5618,3
5624,2
5628,3
5628,1
5629,1
5632,1
5632,2
5635,1
5639,1
5643,1
5643,3
5644,2
5646,3
5648,1
5650,1
5652,3
5654,1
5656,1
5659,1
5662,1
5663,1
5663,3
5664,1
5675,1
5675,3
5676,2
5678,3
5681,1
5692,2
5692,1
5697,2
5700,1
5702,1
5703,2
5703,3
5705,1
5708,1
5710,2
5710,3
5711,1
5713,1
5713,3
5714,2
5719,1
5721,3
5722,10
5723,1
5724,3
5725,1
5727,1
5733,2
5740,3
5741,1
5742,1
5743,3
5747,2
5750,1
5750,2
5754,1
5759,3
5760,2
5761,1
5765,2
5765,1
5766,2
5768,2
5769,3
5770,3
5774,2
5775,2
5776,1
5780,1
5792,2
5794,2
5795,2
5798,2
5800,2
5804,3
5804,2
5804,1
5810,3
5817,1
5822,3
5824,30
5825,3
5827,2
5827,1
5831,1
5832,1
5833,1
5834,1
5835,1
5837,10
5839,2
5842,1
5846,1
5847,1
5850,1
5850,2
5850,3
5852,1
5853,1
5853,2
5855,3
5858,1
5859,1
5861,1
5863,3
5863,2
5863,1
5867,1
5869,1
5871,1
5872,1
5876,1
5878,3
5884,1
5887,1
5887,3
5888,1
5889,3
5891,1
5891,2
5891,3
5892,3
5892,1
5894,1
5898,2
5898,1
5898,3
5899,1
5901,1
5902,1
5903,1
5904,1
5906,1
5907,1
5909,1
5910,2
5917,1
5919,1
5920,3
5921,1
5921,3
5929,2
5932,3
5933,1
5933,2
5934,20
5936,3
5936,2
5936,1
5940,3
5941,1
5941,3
5942,1
5943,3
5945,10
5948,2
5956,2
5959,1
5961,2
5963,1
5969,3
5971,1
5973,1
5976,1
5978,2
5981,2
5984,3
5986,1
5990,2
5994,1
5994,2
5995,1
5999,2
5999,3
5999,1
6000,1
6002,3
6006,1
6007,2
6008,2
6011,1
6011,2
6011,3
6014,3
6016,3
6019,2
6021,2
6023,1
6025,1
6027,3
6033,3
6035,1
6036,3
6038,1
6039,1
6046,3
6047,1
6049,2
6053,1
6056,3
6057,1
6057,3
6060,2
6064,1
6066,3
6068,2
6068,3
6071,1
6072,1
6079,2
6079,3
6080,3
6083,1
6089,1
6089,2
6091,2
6093,1
6096,2
6097,3
6101,2
6102,2
6104,1
6105,2
6107,1
6111,3
6112,1
6112,2
6115,2
6117,1
6120,1
6122,1
6124,2
6127,2
6136,2
6136,3
6138,2
6138,3
6140,3
6140,2
6144,1
6148,3
6152,3
6158,2
6159,1
6161,1
6163,1
6166,2
6167,1
6168,1
6169,2
6174,2
6182,1
6184,2
6187,2
6189,2
6198,2
6200,2
6202,1
6206,1
6207,3
6208,1
6209,1
6217,3
6217,1
6217,2
6221,1
6223,3
6227,10
6236,1
6237,2
6238,1
6240,1
6240,2
6241,1
6243,1
6244,1
6245,2
6245,3
6245,1
6247,1
6256,2
6260,2
6261,3
6261,2
6263,1
6264,1
6268,2
6273,2
6275,1
6275,2
6278,2
6282,1
6285,1
6286,3
6288,1
6288,2
6291,1
6291,3
6291,2
6294,1
6296,1
6305,1
6306,2
6306,1
6306,3
6307,3
6309,3
6310,1
6315,1
6316,2
6317,1
6322,1
6327,2
6327,1
6327,3
6329,3
6330,1
6331,2
6332,20
6336,2
6341,1
6345,1
6351,2
6352,3
6356,2
6357,1
6364,2
6365,2
6366,3
6368,1
6372,3
6374,1
6375,2
6375,3
6380,30
6381,1
6382,2
6386,1
6388,3
6395,2
6397,1
6398,3
6401,1
6401,2
6401,3
6404,3
6404,2
6404,1
6411,1
6415,1
6418,1
6423,1
6427,2
6428,2
6430,1
6430,3
6433,3
6435,3
6442,1
6447,2
6449,2
6451,2
6454,1
6454,3
6458,3
6458,2
6458,1
6460,1
6461,1
6462,1
6462,3
6463,2
6469,2
6474,1
6480,1
6481,2
6482,2
6483,2
6483,3
6484,1
6488,3
6492,1
6493,2
6495,1
6498,1
6501,2
6501,3
6501,1
6503,2
6504,3
6504,1
6505,2
6506,1
6510,3
6512,1
6514,3
6515,1
6523,1
6526,3
6530,1
6533,1
6534,2
6537,3
6538,1
6538,2
6540,3
6542,1
6550,2
6551,3
6554,1
6558,30
6564,1
6566,20
6573,1
6575,3
6577,2
6577,1
6577,3
6579,1
6580,2
6583,1
6584,2
6585,3
6591,3
6598,1
6598,3
6604,1
6604,3
6609,2
6611,1
6619,3
6619,1
6621,1
6622,1
6625,1
6626,2
